Date,Time,Day,Station,Code,Min Delay,Min Gap,Bound,Line,Vehicle
2024-05-08,16:42:00,Wednesday,LAWRENCE STATION,MUPAA,0.0,0.0,N,YU,5806
2024-05-08,16:46:00,Wednesday,COXWELL STATION,SUDP,3.0,7.0,W,BD,5197
2024-05-08,16:51:00,Wednesday,ROSEDALE STATION,PUTD,25.0,28.0,N,YU,5916
2024-05-08,16:52:00,Wednesday,ST ANDREW STATION,PUOPO,0.0,0.0,N,YU,5656
2024-05-08,17:00:00,Wednesday,BATHURST STATION,SUDP,0.0,0.0,W,BD,5197
2024-05-08,17:02:00,Wednesday,SUMMERHILL STATION,MUPLB,29.0,32.0,N,YU,5571
2024-05-08,17:10:00,Wednesday,VAUGHAN MC STATION,MUSAN,3.0,6.0,N,YU,6261
2024-05-08,17:18:00,Wednesday,QUEEN STATION,SUDP,0.0,0.0,N,YU,6061
2024-05-08,17:40:00,Wednesday,COLLEGE STATION,MUPAA,11.0,14.0,N,YU,5561
2024-05-08,18:05:00,Wednesday,ST CLAIR WEST STATION,SUAE,0.0,0.0,S,YU,6081
2024-05-08,18:14:00,Wednesday,LAWRENCE WEST STATION,PUSCR,4.0,7.0,S,YU,5406
2024-05-08,18:21:00,Wednesday,EGLINTON STATION,SUDP,3.0,6.0,N,YU,5646
2024-05-08,18:32:00,Wednesday,OSSINGTON STATION,MUIR,3.0,6.0,W,BD,5098
2024-05-08,18:42:00,Wednesday,MAIN STREET STATION,PUSTC,0.0,0.0,E,BD,5292
2024-05-08,18:56:00,Wednesday,JANE STATION,MUDD,3.0,6.0,E,BD,5272
2024-05-08,20:26:00,Wednesday,UNION STATION,MUPAA,0.0,0.0,N,YU,5741
2024-05-08,20:44:00,Wednesday,SPADINA YUS STATION,SUDP,0.0,0.0,S,YU,5766
2024-05-08,21:50:00,Wednesday,YORKDALE STATION,SUDP,4.0,9.0,S,YU,5891
2024-05-08,22:18:00,Wednesday,ST GEORGE BD STATION,TUS,5.0,10.0,E,BD,5225
2024-05-08,22:28:00,Wednesday,SHERBOURNE STATION,MUIR,4.0,9.0,E,BD,5225
2024-05-08,22:45:00,Wednesday,YORK MILLS STATION,MUPAA,4.0,9.0,N,YU,5436
2024-05-08,22:49:00,Wednesday,COXWELL STATION,TUO,6.0,10.0,E,BD,5359
2024-05-08,23:46:00,Wednesday,EGLINTON WEST STATION,SUUT,3.0,9.0,N,YU,6096
2024-05-08,23:58:00,Wednesday,KENNEDY BD STATION,MUIR,5.0,10.0,W,BD,5144
2024-05-08,00:30:00,Wednesday,OSSINGTON STATION,MUTO,3.0,8.0,E,BD,5204
2024-05-08,00:38:00,Wednesday,KIPLING STATION,MUSAN,5.0,10.0,E,BD,5272
2024-05-08,15:39:00,Wednesday,BESSARION STATION,EUSC,0.0,0.0,E,SHP,6171
2024-05-08,20:13:00,Wednesday,LESLIE STATION,MUPAA,4.0,11.0,E,SHP,6181
2024-05-09,05:48:00,Thursday,EGLINTON STATION,MUATC,5.0,10.0,N,YU,5586
2024-05-09,05:49:00,Thursday,DONLANDS STATION,TUO,5.0,0.0,W,BD,5101
2024-05-09,05:53:00,Thursday,YORK MILLS STATION,EUDO,4.0,8.0,S,YU,5431
2024-05-09,06:06:00,Thursday,QUEEN'S PARK STATION,EUVE,4.0,0.0,N,YU,6126
2024-05-09,06:15:00,Thursday,SPADINA BD STATION,SUO,0.0,0.0,W,BD,5361
2024-05-09,06:30:00,Thursday,KING STATION,PUOPO,4.0,7.0,S,YU,5491
2024-05-09,06:35:00,Thursday,SPADINA YUS STATION,SUO,0.0,0.0,N,YU,6111
2024-05-09,06:35:00,Thursday,SPADINA BD STATION,SUO,0.0,0.0,W,BD,5331
2024-05-09,06:37:00,Thursday,KING STATION,PUOPO,0.0,0.0,S,YU,6606
2024-05-09,07:00:00,Thursday,WOODBINE STATION,EUVE,47.0,53.0,W,BD,5093
2024-05-09,07:16:00,Thursday,KING STATION,PUOPO,0.0,0.0,N,YU,5651
2024-05-09,07:21:00,Thursday,VAUGHAN MC STATION,PUOPO,0.0,0.0,S,YU,5696
2024-05-09,07:22:00,Thursday,VICTORIA PARK STATION,SUO,27.0,29.0,W,BD,5332
2024-05-09,07:23:00,Thursday,UNION STATION,EUVA,3.0,6.0,N,YU,5426
2024-05-09,07:36:00,Thursday,DAVISVILLE STATION,MUI,6.0,9.0,S,BD,5451
2024-05-09,07:57:00,Thursday,VAUGHAN MC STATION,PUOPO,3.0,6.0,S,YU,5664
2024-05-09,08:05:00,Thursday,KENNEDY BD STATION,TUSC,0.0,0.0,E,BD,5261
2024-05-09,08:09:00,Thursday,BLOOR STATION,MUIR,0.0,0.0,N,YU,5696
2024-05-09,08:48:00,Thursday,KING STATION,MUIR,3.0,6.0,S,YU,5746
2024-05-09,08:59:00,Thursday,BLOOR STATION,SUDP,5.0,8.0,S,YU,5431
2024-05-09,09:12:00,Thursday,DUPONT STATION,MUPAA,4.0,7.0,N,YU,5481
2024-05-09,09:18:00,Thursday,DUNDAS STATION,SUDP,7.0,10.0,N,YU,5711
2024-05-09,10:57:00,Thursday,VAUGHAN MC STATION,PUOPO,0.0,0.0,S,YU,5646
2024-05-09,13:14:00,Thursday,CHRISTIE STATION,EUDO,9.0,12.0,E,BD,5361
2024-05-09,13:54:00,Thursday,SHEPPARD STATION,SUUT,5.0,10.0,N,YU,6091
2024-05-09,14:07:00,Thursday,VAUGHAN MC STATION,MUSAN,5.0,10.0,S,YU,6081
2024-05-09,14:12:00,Thursday,KENNEDY BD STATION,TUMVS,0.0,0.0,E,BD,5324
2024-05-09,14:31:00,Thursday,EGLINTON STATION,SUDP,15.0,20.0,N,YU,5585
2024-05-09,14:42:00,Thursday,FINCH STATION,MUATC,5.0,10.0,S,YU,5821
2024-05-09,14:46:00,Thursday,KIPLING STATION,TUSC,0.0,0.0,W,BD,5331
2024-05-09,15:16:00,Thursday,YONGE BD STATION,MUIR,0.0,0.0,W,BD,5016
2024-05-09,15:21:00,Thursday,UNION STATION,MUPAA,3.0,8.0,N,YU,5691
2024-05-09,15:28:00,Thursday,COXWELL STATION,SUO,0.0,0.0,E,BD,5334
2024-05-09,15:32:00,Thursday,VAUGHAN MC STATION,PUOPO,0.0,0.0,S,YU,5486
2024-05-09,16:29:00,Thursday,JANE STATION,EUSC,0.0,0.0,W,BD,5238
2024-05-09,17:50:00,Thursday,BLOOR STATION,MUDD,3.0,6.0,S,YU,5701
2024-05-09,17:50:00,Thursday,LAWRENCE STATION,MUPAA,0.0,0.0,N,YU,5721
2024-05-09,17:59:00,Thursday,ROYAL YORK STATION,MUD,4.0,7.0,E,BD,5285
2024-05-09,18:16:00,Thursday,KEELE STATION,MUSC,0.0,0.0,W,BD,5516
2024-05-09,18:26:00,Thursday,DAVISVILLE STATION,SUDP,4.0,7.0,S,YU,5726
2024-05-09,18:36:00,Thursday,EGLINTON STATION,SUDP,0.0,0.0,S,YU,5566
2024-05-09,18:41:00,Thursday,FINCH STATION,SUDP,38.0,41.0,N,YU,5846
2024-05-09,18:44:00,Thursday,HIGHWAY 407 STATION,EUBO,4.0,7.0,S,YU,5901
2024-05-09,18:52:00,Thursday,SHEPPARD STATION,TUCC,4.0,8.0,N,YU,5631
2024-05-09,18:55:00,Thursday,NORTH YORK CTR STATION,MUPAA,0.0,0.0,N,YU,5846
2024-05-09,19:11:00,Thursday,RUNNYMEDE STATION,SUO,0.0,0.0,W,BD,5366
2024-05-09,21:02:00,Thursday,DUNDAS STATION,SUDP,7.0,12.0,N,YU,5956
2024-05-09,21:15:00,Thursday,SHEPPARD STATION,MUPAA,0.0,0.0,N,YU,5891
2024-05-09,00:59:00,Thursday,YONGE BD STATION,MUIR,6.0,11.0,E,BD,5028
2024-05-09,01:36:00,Thursday,CASTLE FRANK STATION,EUTM,9.0,14.0,W,BD,5322
2024-05-09,01:42:00,Thursday,ST CLAIR STATION,PUTWZ,7.0,13.0,S,YU,5546
2024-05-09,09:34:00,Thursday,SHEPPARD-YONGE STATION,MUIS,3.0,10.0,E,SHP,6171
2024-05-09,09:57:00,Thursday,SHEPPARD-YONGE STATION,SUO,3.0,10.0,E,SHP,6171
2024-05-09,11:09:00,Thursday,DON MILLS STATION,MUIS,5.0,12.0,W,SHP,6186
2024-05-09,14:54:00,Thursday,BESSARION STATION,EUSC,0.0,0.0,E,SHP,6171
2024-05-09,19:00:00,Thursday,SHEPPARD-YONGE STATION,MUIR,3.0,10.0,E,SHP,6181
2024-05-09,20:00:00,Thursday,BESSARION STATION,MUIR,4.0,11.0,W,SHP,6186
2024-05-10,04:26:00,Friday,KEELE YARD,SUG,0.0,0.0,W,BD,5098
2024-05-10,05:50:00,Friday,KEELE STATION,SUG,6.0,9.0,W,BD,5098
2024-05-10,05:57:00,Friday,KEELE STATION,SUG,4.0,8.0,W,BD,5081
2024-05-10,06:33:00,Friday,YORKDALE STATION,TUS,3.0,6.0,S,YU,6106
2024-05-10,06:43:00,Friday,VAUGHAN MC STATION,PUOPO,0.0,0.0,S,YU,5631
2024-05-10,06:55:00,Friday,VAUGHAN MC STATION,PUOPO,3.0,6.0,S,YU,5696
2024-05-10,07:21:00,Friday,BLOOR STATION,MUIR,0.0,0.0,S,YU,6101
2024-05-10,08:07:00,Friday,FINCH STATION,PUOPO,0.0,0.0,S,YU,5911
2024-05-10,08:21:00,Friday,QUEEN'S PARK STATION,EUDO,11.0,14.0,S,YU,5486
2024-05-10,09:40:00,Friday,SPADINA BD STATION,MUIR,4.0,8.0,W,BD,5245
2024-05-10,09:43:00,Friday,ST ANDREW STATION,MUI,9.0,12.0,N,YU,5706
2024-05-10,10:32:00,Friday,KEELE STATION,MUSC,0.0,0.0,W,BD,5182
2024-05-10,10:41:00,Friday,VICTORIA PARK STATION,PUSNT,3.0,7.0,E,BD,5341
2024-05-10,11:37:00,Friday,VICTORIA PARK STATION,PUSTC,0.0,0.0,W,BD,5230
2024-05-10,11:58:00,Friday,WARDEN STATION,TUS,4.0,8.0,E,BD,5194
2024-05-10,12:56:00,Friday,DUPONT STATION,MUIS,4.0,9.0,S,YU,5731
2024-05-10,13:33:00,Friday,ST CLAIR WEST STATION,MUPAA,0.0,0.0,S,YU,5886
2024-05-10,13:42:00,Friday,EGLINTON STATION,MUPAA,6.0,11.0,S,YU,5651
2024-05-10,14:43:00,Friday,VICTORIA PARK STATION,SUUT,3.0,8.0,E,BD,5345
2024-05-10,14:45:00,Friday,ST GEORGE BD STATION,TUSC,0.0,0.0,W,BD,5365
2024-05-10,15:22:00,Friday,GREENWOOD STATION,TUSC,0.0,0.0,W,BD,5289
2024-05-10,15:31:00,Friday,MAIN STREET STATION,PUSNT,4.0,8.0,E,BD,5194
2024-05-10,16:05:00,Friday,VICTORIA PARK STATION,PUSTC,3.0,6.0,W,BD,5016
2024-05-10,16:08:00,Friday,WARDEN STATION,TUMVS,4.0,7.0,W,BD,5214
2024-05-10,16:16:00,Friday,WELLESLEY STATION,SUAP,19.0,24.0,S,YU,6101
2024-05-10,16:46:00,Friday,ST GEORGE YUS STATION,MUIR,4.0,7.0,N,YU,6121
2024-05-10,17:02:00,Friday,DAVISVILLE STATION,MUATC,3.0,6.0,S,YU,6066
2024-05-10,17:17:00,Friday,WILSON STATION,PUOPO,4.0,7.0,S,YU,5686
2024-05-10,17:20:00,Friday,WILSON STATION,EUYRD,3.0,6.0,S,YU,5966
2024-05-10,17:49:00,Friday,LAWRENCE STATION,PUOPO,13.0,16.0,N,YU,5616
2024-05-10,18:30:00,Friday,VAUGHAN MC STATION,SUO,17.0,20.0,N,YU,5606
2024-05-10,19:35:00,Friday,OSSINGTON STATION,SUAE,0.0,0.0,W,BD,5182
2024-05-10,19:49:00,Friday,ST ANDREW STATION,MUIR,5.0,10.0,N,YU,5491
2024-05-10,20:28:00,Friday,UNION STATION,SUUT,0.0,0.0,N,YU,5926
2024-05-10,20:55:00,Friday,ROYAL YORK STATION,MUPAA,0.0,0.0,E,BD,5272
2024-05-10,21:06:00,Friday,YORKDALE STATION,SUO,0.0,0.0,S,YU,5656
2024-05-10,22:03:00,Friday,WELLESLEY STATION,SUO,6.0,12.0,N,YU,6061
2024-05-10,22:15:00,Friday,ST CLAIR WEST STATION,MUPAA,0.0,0.0,N,YU,5681
2024-05-10,22:49:00,Friday,BLOOR STATION,SUDP,7.0,13.0,N,YU,5896
2024-05-10,22:54:00,Friday,SHEPPARD WEST STATION,SUDP,0.0,0.0,N,YU,5961
2024-05-10,23:16:00,Friday,VICTORIA PARK STATION,TUSUP,5.0,10.0,W,BD,5368
2024-05-10,23:26:00,Friday,SUMMERHILL STATION,SUDP,12.0,18.0,S,YU,6091
2024-05-10,23:46:00,Friday,SUMMERHILL STATION,SUDP,4.0,10.0,S,YU,5891
2024-05-10,23:58:00,Friday,BLOOR STATION,SUO,0.0,0.0,S,YU,5406
2024-05-10,23:58:00,Friday,YONGE BD STATION,SUO,0.0,0.0,W,BD,5144
2024-05-10,00:05:00,Friday,WELLESLEY STATION,SUDP,3.0,9.0,S,YU,5881
2024-05-10,00:09:00,Friday,VAUGHAN MC STATION,PUOPO,0.0,0.0,S,YU,6061
2024-05-10,01:04:00,Friday,WELLESLEY STATION,SUO,0.0,0.0,S,YU,5961
2024-05-10,01:06:00,Friday,RUNNYMEDE STATION,MUPAA,0.0,0.0,E,BD,5001
2024-05-10,01:41:00,Friday,OLD MILL STATION,PUSNT,6.0,11.0,W,BD,5347
2024-05-10,01:51:00,Friday,KEELE STATION,MUSC,0.0,0.0,W,BD,5365
2024-05-10,05:30:00,Friday,DON MILLS STATION,MUSC,0.0,0.0,W,SHP,6156
2024-05-10,05:37:00,Friday,DON MILLS STATION,MUSC,0.0,0.0,W,SHP,6176
2024-05-10,13:59:00,Friday,LESLIE STATION,PUSTS,0.0,0.0,W,SHP,6181
2024-05-10,22:44:00,Friday,BAYVIEW STATION,EUSC,0.0,0.0,E,SHP,6171
2024-05-11,07:08:00,Saturday,SHEPPARD WEST STATION,PUTO,15.0,0.0,N,YU,5556
2024-05-11,07:14:00,Saturday,SHEPPARD STATION,MUSAN,0.0,0.0,N,YU,5541
2024-05-11,07:27:00,Saturday,ST CLAIR TO DAVISVILLE,MUFS,19.0,25.0,S,YU,5761
2024-05-11,07:35:00,Saturday,VAUGHAN MC STATION,PUOPO,0.0,0.0,N,YU,5616
2024-05-11,08:39:00,Saturday,VAUGHAN MC STATION,PUOPO,0.0,0.0,S,YU,6046
2024-05-11,08:43:00,Saturday,EGLINTON WEST STATION,MUPAA,0.0,0.0,N,YU,5576
2024-05-11,09:36:00,Saturday,MAIN STREET STATION,MUSC,3.0,8.0,E,BD,5318
2024-05-11,11:32:00,Saturday,KING STATION,MUPAA,0.0,0.0,S,YU,5541
2024-05-11,11:50:00,Saturday,ST CLAIR WEST STATION,MUPAA,0.0,0.0,S,YU,5686
2024-05-11,12:10:00,Saturday,VAUGHAN MC STATION,PUOPO,0.0,0.0,S,YU,6061
2024-05-11,13:07:00,Saturday,LAWRENCE WEST STATION,SUROB,3.0,9.0,S,YU,5711
2024-05-11,13:19:00,Saturday,ST CLAIR STATION,MUPAA,8.0,14.0,N,YU,6061
2024-05-11,13:42:00,Saturday,COLLEGE STATION,EUDO,5.0,11.0,N,YU,5711
2024-05-11,13:45:00,Saturday,COLLEGE STATION,MUPAA,5.0,11.0,N,YU,5711
2024-05-11,15:02:00,Saturday,OSSINGTON STATION,SUO,18.0,22.0,W,BD,5271
2024-05-11,15:16:00,Saturday,YONGE BD STATION,MUSC,0.0,0.0,E,BD,5111
2024-05-11,15:38:00,Saturday,COLLEGE STATION,SUUT,0.0,0.0,N,YU,6116
2024-05-11,16:16:00,Saturday,HIGHWAY 407 STATION,MUIE,6.0,12.0,S,YU,5811
2024-05-11,16:23:00,Saturday,QUEEN'S PARK STATION,SUDP,6.0,12.0,N,YU,6111
2024-05-11,16:24:00,Saturday,COXWELL STATION,MUO,0.0,0.0,E,BD,5263
2024-05-11,16:27:00,Saturday,DONLANDS STATION,SUO,5.0,9.0,E,BD,5106
2024-05-11,17:45:00,Saturday,ST ANDREW STATION,MUPAA,0.0,0.0,N,YU,6106
2024-05-11,18:39:00,Saturday,COLLEGE STATION,MUPAA,0.0,0.0,N,YU,5546
2024-05-11,19:30:00,Saturday,SUMMERHILL STATION,SUDP,6.0,12.0,N,YU,5936
2024-05-11,19:54:00,Saturday,YORKDALE STATION,MUI,7.0,13.0,N,YU,5946
2024-05-11,21:08:00,Saturday,VAUGHAN MC STATION,PUOPO,0.0,0.0,S,YU,6101
2024-05-11,21:15:00,Saturday,DAVISVILLE STATION,SUUT,9.0,15.0,S,YU,5611
2024-05-11,21:34:00,Saturday,DOWNSVIEW PARK STATION,MUI,6.0,11.0,N,YU,6066
2024-05-11,21:54:00,Saturday,SPADINA BD STATION,MUIS,0.0,0.0,W,BD,5236
2024-05-11,22:14:00,Saturday,COXWELL STATION,SUDP,3.0,9.0,E,BD,5261
2024-05-11,22:22:00,Saturday,VAUGHAN MC STATION,MUPAA,3.0,11.0,S,YU,5461
2024-05-11,22:36:00,Saturday,DAVISVILLE STATION,MUSAN,5.0,10.0,S,YU,5826
2024-05-11,23:14:00,Saturday,ST CLAIR STATION,MUPAA,7.0,14.0,N,YU,6066
2024-05-11,23:54:00,Saturday,KEELE STATION,SUO,17.0,23.0,W,BD,5012
2024-05-11,01:23:00,Saturday,SHEPPARD STATION,PUOPO,0.0,0.0,N,YU,5401
2024-05-11,01:50:00,Saturday,CASTLE FRANK STATION,SUUT,18.0,24.0,W,BD,5233
2024-05-11,10:09:00,Saturday,SHEPPARD-YONGE STATION,TUO,5.0,12.0,E,SHP,6151
2024-05-11,16:54:00,Saturday,SHEPPARD-YONGE STATION,MUSAN,4.0,11.0,E,SHP,6181
2024-05-12,07:41:00,Sunday,WILSON YARD,MUO,4.0,0.0,S,YU,5901
2024-05-12,08:10:00,Sunday,KEELE STATION,SUG,5.0,10.0,W,BD,5366
2024-05-12,08:21:00,Sunday,UNION STATION,MUATC,3.0,0.0,N,YU,5626
2024-05-12,09:13:00,Sunday,UNION - KING,PUOPO,3.0,9.0,N,YU,6101
2024-05-12,09:45:00,Sunday,ST CLAIR WEST STATION,TUS,7.0,0.0,N,YU,5901
2024-05-12,10:53:00,Sunday,LAWRENCE WEST STATION,SUO,10.0,14.0,N,YU,5796
2024-05-12,11:15:00,Sunday,VAUGHAN MC STATION,PUOPO,0.0,0.0,S,YU,6101
2024-05-12,11:34:00,Sunday,WILSON STATION,TUNIP,4.0,8.0,S,YU,6076
2024-05-12,11:51:00,Sunday,VAUGHAN MC STATION,PUOPO,0.0,0.0,S,YU,5966
2024-05-12,13:21:00,Sunday,LAWRENCE STATION,SUO,5.0,9.0,N,YU,5416
2024-05-12,13:22:00,Sunday,EGLINTON STATION,SUO,5.0,9.0,S,YU,5576
2024-05-12,13:37:00,Sunday,VAUGHAN MC STATION,PUOPO,0.0,0.0,S,YU,5616
2024-05-12,14:26:00,Sunday,SUMMERHILL STATION,MUIR,16.0,20.0,N,YU,5656
2024-05-12,14:46:00,Sunday,BLOOR STATION,SUDP,0.0,0.0,S,YU,5871
2024-05-12,14:59:00,Sunday,KENNEDY BD STATION,SUDP,9.0,11.0,W,BD,5144
2024-05-12,16:05:00,Sunday,COXWELL STATION,EUNT,3.0,7.0,E,BD,5111
2024-05-12,16:27:00,Sunday,WILSON STATION,SUO,7.0,11.0,N,YU,5456
2024-05-12,17:00:00,Sunday,BLOOR STATION,SUG,0.0,0.0,S,YU,6111
2024-05-12,18:00:00,Sunday,VAUGHAN MC STATION,PUOPO,0.0,0.0,S,YU,6086
2024-05-12,18:26:00,Sunday,ROSEDALE STATION,SUUT,14.0,18.0,N,YU,5671
2024-05-12,18:33:00,Sunday,GLENCAIRN STATION,PUOPO,0.0,0.0,S,YU,5711
2024-05-12,19:55:00,Sunday,KEELE STATION,TUO,0.0,0.0,W,BD,5057
2024-05-12,20:24:00,Sunday,COLLEGE STATION,PUOPO,0.0,0.0,N,YU,5731
2024-05-12,20:30:00,Sunday,YORKDALE STATION,SUO,0.0,0.0,N,YU,5453
2024-05-12,21:48:00,Sunday,KENNEDY BD STATION,TUO,3.0,9.0,W,BD,5262
2024-05-12,21:51:00,Sunday,DONLANDS STATION,TUSC,0.0,0.0,W,BD,5135
2024-05-12,22:06:00,Sunday,CHRISTIE STATION,MUO,10.0,16.0,W,BD,5135
2024-05-12,22:14:00,Sunday,WILSON STATION,EUAC,6.0,12.0,S,YU,6101
2024-05-12,22:27:00,Sunday,LAWRENCE STATION,PUSCR,4.0,10.0,N,YU,5496
2024-05-12,22:36:00,Sunday,EGLINTON STAION,SUPOL,10.0,16.0,N,YU,5616
2024-05-12,22:56:00,Sunday,FINCH STATION,SUDP,15.0,21.0,S,YU,5616
2024-05-12,23:12:00,Sunday,FINCH WEST STATION,SUDP,0.0,0.0,S,YU,5671
2024-05-12,00:27:00,Sunday,LAWRENCE WEST STATION,PUSCR,6.0,12.0,S,YU,5441
2024-05-12,09:54:00,Sunday,BESSARION STATION,MUSC,3.0,10.0,E,SHP,6181
2024-05-12,22:10:00,Sunday,SHEPPARD-YONGE STATION,MUI,15.0,22.0,W,SHP,6156
2024-05-12,22:23:00,Sunday,SHEPPARD-YONGE STATION,SUUT,15.0,22.0,W,SHP,6156
2024-05-13,06:01:00,Monday,ST GEORGE YUS STATION,EUVE,7.0,0.0,S,YU,5891
2024-05-13,06:02:00,Monday,UNION STATION,MUO,15.0,0.0,N,YU,5736
2024-05-13,06:05:00,Monday,YONGE BD STATION,EUCD,4.0,0.0,E,BD,5108
2024-05-13,06:14:00,Monday,CASTLE FRANK STATION,EUNT,4.0,11.0,E,BD,5108
2024-05-13,06:20:00,Monday,SHEPPARD WEST STATION,MUATC,6.0,12.0,N,YU,5461
2024-05-13,06:21:00,Monday,CASTLE FRANK STATION,EUVE,0.0,0.0,E,BD,5189
2024-05-13,06:23:00,Monday,CASTLE FRANK STATION,EUCD,0.0,0.0,E,BD,5345
2024-05-13,06:36:00,Monday,CASTLE FRANK STATION,EUCD,0.0,0.0,E,BD,5180
2024-05-13,06:41:00,Monday,CASTLE FRANK STATION,EUCD,0.0,0.0,E,BD,5263
2024-05-13,06:53:00,Monday,BROADVIEW STATION,EUCD,5.0,10.0,E,BD,5235
2024-05-13,07:01:00,Monday,BROADVIEW AND ST GEORG,EUCD,716.0,719.0,E,BD,5034
2024-05-13,07:01:00,Monday,BROADVIEW AND ST GEORG,XXXXX,0.0,0.0,E,BD,5034
2024-05-13,07:08:00,Monday,SPADINA YUS STATION,EUVE,10.0,13.0,N,YU,5841
2024-05-13,07:11:00,Monday,WILSON STATION,EUME,3.0,6.0,S,YU,5991
2024-05-13,07:15:00,Monday,NORTH YORK CTR STATION,SUUT,0.0,0.0,S,YU,5431
2024-05-13,07:24:00,Monday,SHEPPARD STATION,PUOPO,6.0,9.0,S,YU,5921
2024-05-13,07:27:00,Monday,CHESTER STATION,MUSC,0.0,0.0,E,BD,5207
2024-05-13,07:33:00,Monday,YORK MILLS STATION,PUOPO,7.0,10.0,S,YU,5921
2024-05-13,07:39:00,Monday,PAPE STATION,MUSC,0.0,0.0,E,BD,5214
2024-05-13,07:43:00,Monday,DUNDAS STATION,SUO,0.0,0.0,N,YU,5861
2024-05-13,07:48:00,Monday,ST CLAIR STATION,MUPAA,5.0,8.0,S,YU,5691
2024-05-13,08:08:00,Monday,VAUGHAN MC STATION,PUOPO,3.0,6.0,S,YU,5764
2024-05-13,08:25:00,Monday,OLD MILL STATION,TUMVS,4.0,7.0,E,BD,5313
2024-05-13,08:49:00,Monday,DUNDAS STATION,MUI,6.0,9.0,S,YU,5936
2024-05-13,09:04:00,Monday,VAUGHAN MC STATION,PUOPO,0.0,0.0,S,YU,5696
2024-05-13,09:35:00,Monday,CHRISTIE STATION,SUDP,3.0,6.0,E,BD,5287
2024-05-13,11:42:00,Monday,ST PATRICK STATION,MUPAA,4.0,9.0,N,YU,5856
2024-05-13,12:12:00,Monday,COLLEGE STATION,SUO,0.0,0.0,N,YU,5886
2024-05-13,13:25:00,Monday,KEELE STATION,EUDO,4.0,8.0,E,BD,5324
2024-05-13,13:38:00,Monday,BAY STATION,TUSC,0.0,0.0,E,BD,5027
2024-05-13,13:51:00,Monday,RUNNYMEDE STATION,MUI,10.0,14.0,E,BD,5287
2024-05-13,13:57:00,Monday,OSSINGTON STATION,SUDP,11.0,15.0,E,BD,5152
2024-05-13,14:26:00,Monday,WILSON SOUTH HOSTLER,MUNOA,3.0,8.0,S,YU,5791
2024-05-13,14:49:00,Monday,CHESTER STATION,TUMVS,10.0,15.0,E,BD,5263
2024-05-13,15:05:00,Monday,VAUGHAN MC STATION,PUOPO,0.0,0.0,S,YU,5696
2024-05-13,15:21:00,Monday,ISLINGTON STATION,SUDP,0.0,0.0,W,BD,5289
2024-05-13,15:52:00,Monday,VAUGHAN MC STATION,PUOPO,0.0,0.0,S,YU,5966
2024-05-13,16:02:00,Monday,EGLINTON WEST STATION,SUDP,4.0,7.0,N,YU,5871
2024-05-13,16:05:00,Monday,BLOOR STATION,SUDP,4.0,7.0,N,YU,5861
2024-05-13,16:17:00,Monday,DAVISVILLE YARD,MUATC,0.0,0.0,S,YU,5586
2024-05-13,16:27:00,Monday,DAVISVILLE YARD,TUNIP,3.0,6.0,S,YU,5706
2024-05-13,16:58:00,Monday,COLLEGE STATION,SUDP,7.0,10.0,N,YU,5641
2024-05-13,17:20:00,Monday,DUFFERIN STATION,MUPAA,0.0,0.0,W,BD,5269
2024-05-13,17:32:00,Monday,BLOOR STATION,MUIR,7.0,10.0,S,YU,5476
2024-05-13,17:36:00,Monday,BROADVIEW STATION,TUSC,3.0,6.0,E,BD,5171
2024-05-13,18:14:00,Monday,ST PATRICK STATION,SUUT,5.0,8.0,N,YU,5776
2024-05-13,18:31:00,Monday,SPADINA YUS STATION,SUDP,10.0,13.0,N,YU,5856
2024-05-13,18:45:00,Monday,DUPONT STATION,MUIS,0.0,0.0,S,YU,5396
2024-05-13,18:50:00,Monday,COLLEGE STATION,MUIR,4.0,7.0,N,YU,5991
2024-05-13,19:04:00,Monday,FINCH STATION,SUO,19.0,22.0,N,YU,5586
2024-05-13,20:21:00,Monday,ISLINGTON STATION,SUUT,0.0,0.0,W,BD,5071
2024-05-13,20:25:00,Monday,HIGH PARK STATION,MUIRS,0.0,0.0,W,BD,5052
2024-05-13,20:37:00,Monday,COXWELL STATION,SUDP,10.0,15.0,E,BD,5093
2024-05-13,01:21:00,Monday,SHEPPARD STATION,PUOPO,0.0,0.0,N,YU,5381
2024-05-14,06:24:00,Tuesday,GREENWOOD STATION,TUNIP,5.0,7.0,E,BD,5206
2024-05-14,07:22:00,Tuesday,UNION STATION,PUOPO,0.0,0.0,N,YU,5466
2024-05-14,07:26:00,Tuesday,YORK MILLS STATION,MUIR,6.0,9.0,S,YU,5696
2024-05-14,07:49:00,Tuesday,WOODBINE STATION,SUO,0.0,0.0,W,BD,5133
2024-05-14,08:12:00,Tuesday,BLOOR STATION,SUO,0.0,0.0,S,YU,5676
2024-05-14,08:17:00,Tuesday,ROYAL YORK STATION,TUSC,0.0,0.0,E,BD,5244
2024-05-14,08:37:00,Tuesday,KENNEDY BD STATION,TUMVS,3.0,5.0,E,BD,5179
2024-05-14,08:43:00,Tuesday,DUNDAS STATION,MUO,0.0,0.0,N,YU,5446
2024-05-14,08:48:00,Tuesday,DUNDAS STATION,MUI,0.0,0.0,S,YU,5586
2024-05-14,08:51:00,Tuesday,VAUGHAN MC STATION,MUI,0.0,0.0,S,YU,5931
2024-05-14,09:36:00,Tuesday,OLD MILL STATION,EUSC,0.0,0.0,W,BD,5072
